Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486862599,-1.3825,-0.51625,2.10875,-94.184,-935.74,-451.034,117.5095,149.9561,32.00818,20.59924,24.59019
1740486862601,-1.4,-0.77875,2.0475,-90.646,-938.546,-448.96,114.8787,150.8331,25.43116,20.59924,24.59019
1740486862602,-1.33,-0.84,2.1525,-87.108,-932.934,-451.278,116.6326,152.0023,29.962,20.59924,24.59019
1740486862603,-1.3825,-0.9625,2.0825,-88.206,-937.448,-449.326,114.0017,154.3408,22.36188,20.59924,24.59019
1740486862604,-1.35625,-0.98,2.21375,-79.666,-939.278,-452.62,112.8325,153.4639,31.42356,20.59924,24.59019
1740486862605,-1.2775,-1.07625,2.2575,-82.594,-937.936,-452.742,113.1248,165.4487,30.40047,20.59924,24.59019
1740486862607,-1.1375,-1.0675,2.205,-76.128,-935.008,-453.962,114.5864,159.0178,21.48495,20.59924,24.59019
1740486862608,-1.28625,-1.0675,2.23125,-77.714,-935.862,-454.328,107.8632,149.0792,22.94651,20.59924,24.59019
1740486862609,-1.21625,-1.1375,2.24875,-73.81,-936.35,-454.816,107.2786,155.2178,28.79275,20.59924,24.59019
1740486862610,-1.1375,-1.04125,2.23125,-72.834,-937.448,-452.742,105.2324,154.0485,32.00818,20.59924,24.59019
1740486862612,-1.04125,-0.9275,2.28375,-71.614,-938.302,-454.938,111.6633,151.1254,17.10026,20.59924,24.59019
1740486862613,-0.79625,-0.76125,2.2925,-69.052,-936.472,-458.232,106.4016,148.7869,27.47734,20.59924,24.59019
1740486862614,-0.7175,-0.67375,2.2925,-65.27,-939.888,-462.746,116.3402,155.5101,23.9696,20.59924,24.59019
1740486862615,-0.93625,-0.51625,2.30125,-64.66,-938.546,-461.038,113.7094,152.587,35.07746,20.59924,24.59019
1740486862617,-0.8575,-0.28,2.24875,-65.148,-937.57,-461.648,114.8787,152.587,31.13125,20.59924,24.59019
